No.,Time,Source,Destination,Protocol,Length,Source Port,Destination Port,Info,Message
441,203.125514545,127.0.0.1,127.0.0.1,MQTT,212,38975,1883,Publish Message [hospital/facility2/section2],"{""unit"": ""F"", ""long"": 94, ""description"": ""Room Temperature"", ""lat"": 65, ""range"": [4, 36], ""type"": ""temperature""}"
442,203.20559938,10.0.2.15,91.121.93.94,MQTT,83,56513,1883,Publish Message [factory/facility2/room6],
443,203.281283761,127.0.0.1,127.0.0.1,MQTT,102,57679,1883,Publish Message (id=9) [factory/department2/section2],
444,203.281393406,127.0.0.1,127.0.0.1,MQTT,72,1883,57679,Publish Ack (id=9),
445,203.405460088,10.0.2.15,3.65.137.17,MQTT,201,41083,1883,Publish Message [factory/room1/room6/humidity],"{""unit"": ""K"", ""long"": 53, ""description"": ""Room Temperature"", ""lat"": 66, ""range"": [5, 55], ""type"": ""temperature""}"
446,203.706637054,127.0.0.1,127.0.0.1,MQTT,219,38975,1883,Publish Message (id=8) [university/building2/area0/light],"{""unit"": ""C"", ""long"": 47, ""description"": ""Room Temperature"", ""lat"": 91, ""range"": [2, 37], ""type"": ""temperature""}"
447,203.706881076,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Ack (id=8),
448,203.761445923,127.0.0.1,127.0.0.1,MQTT,223,51249,1883,Publish Message (id=4) [factory/building2/section2/pollution],"{""unit"": ""C"", ""long"": 81, ""description"": ""Room Temperature"", ""lat"": 58, ""range"": [3, 32], ""type"": ""temperature""}"
449,203.761775368,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Ack (id=4),
450,203.890309873,10.0.2.15,52.29.173.150,MQTT,89,36665,1883,Publish Message (id=5) [factory/building2/section2],
451,203.920025901,10.0.2.15,91.121.93.94,MQTT,208,47383,1883,Publish Message [metaverse/facility2/room6/humidity],"{""unit"": ""F"", ""long"": 50, ""description"": ""Room Temperature"", ""lat"": 88, ""range"": [0, 36], ""type"": ""temperature""}"
452,203.941292975,52.29.173.150,10.0.2.15,MQTT,62,1883,36665,Publish Received (id=5),
453,203.945532993,10.0.2.15,91.121.93.94,MQTT,119,45357,1883,Connect Command,
454,203.949974209,91.121.93.94,10.0.2.15,MQTT,207,1883,35239,Publish Message [metaverse/facility2/room6/humidity],"{""unit"": ""F"", ""long"": 50, ""description"": ""Room Temperature"", ""lat"": 88, ""range"": [0, 36], ""type"": ""temperature""}"
455,203.982954751,91.121.93.94,10.0.2.15,MQTT,62,1883,45357,Connect Ack,
456,204.176169729,10.0.2.15,91.121.93.94,MQTT,96,47383,1883,Publish Message (id=2) [metaverse/building2/room6/deposit],
457,204.208342471,91.121.93.94,10.0.2.15,MQTT,62,1883,47383,Publish Ack (id=2),
458,204.313071415,10.0.2.15,91.121.93.94,MQTT,74,46495,1883,Publish Message [factory/room1],
459,204.454117014,91.121.93.94,10.0.2.15,MQTT,95,1883,35239,Publish Message (id=10) [metaverse/building2/room6/deposit],
460,204.454558798,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=10),
461,204.617836495,10.0.2.15,91.121.93.94,MQTT,189,47383,1883,Publish Message (id=3) [factory/room1],"{""unit"": ""F"", ""long"": 43, ""description"": ""Room Temperature"", ""lat"": 72, ""range"": [3, 56], ""type"": ""temperature""}"
462,204.651264216,91.121.93.94,10.0.2.15,MQTT,62,1883,47383,Publish Received (id=3),
463,204.70966122,127.0.0.1,127.0.0.1,MQTT,210,57679,1883,Publish Message [hospital/building2/floor3],"{""unit"": ""C"", ""long"": 60, ""description"": ""Room Temperature"", ""lat"": 88, ""range"": [0, 52], ""type"": ""temperature""}"
464,204.868094513,10.0.2.15,91.121.93.94,MQTT,92,56513,1883,Publish Message [metaverse/building2/floor3/light],
465,204.884973766,127.0.0.1,127.0.0.1,MQTT,136,47681,1883,Connect Command,
466,204.885481528,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Connect Ack,
467,204.898167401,91.121.93.94,10.0.2.15,MQTT,92,1883,35239,Publish Message [metaverse/building2/floor3/light],
468,204.911507814,10.0.2.15,3.65.137.17,MQTT,200,41083,1883,Publish Message (id=12) [metaverse/facility2/area0],"{""unit"": ""C"", ""long"": 95, ""description"": ""Room Temperature"", ""lat"": 42, ""range"": [6, 43], ""type"": ""temperature""}"
469,204.934663081,3.65.137.17,10.0.2.15,MQTT,62,1883,41083,Publish Ack (id=12),
470,204.9470476,10.0.2.15,91.121.93.94,MQTT,97,45357,1883,Publish Message (id=1) [hospital/department2/room6/humidity],
471,204.973505202,91.121.93.94,10.0.2.15,MQTT,62,1883,45357,Publish Received (id=1),
472,205.05190816,127.0.0.1,127.0.0.1,MQTT,230,57679,1883,Publish Message (id=11) [university/building2/floor3/hydraulic_valve],"{""unit"": ""C"", ""long"": 79, ""description"": ""Room Temperature"", ""lat"": 68, ""range"": [3, 53], ""type"": ""temperature""}"
473,205.052111746,127.0.0.1,127.0.0.1,MQTT,72,1883,57679,Publish Ack (id=11),
474,205.150891858,127.0.0.1,127.0.0.1,MQTT,207,38975,1883,Publish Message (id=9) [factory/room1/floor3],"{""unit"": ""C"", ""long"": 50, ""description"": ""Room Temperature"", ""lat"": 69, ""range"": [9, 48], ""type"": ""temperature""}"
475,205.150976721,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Received (id=9),
476,205.266649735,10.0.2.15,52.29.173.150,MQTT,80,36665,1883,Publish Message (id=6) [factory/building2],
477,205.285508525,52.29.173.150,10.0.2.15,MQTT,62,1883,36665,Publish Ack (id=6),
478,205.424037891,127.0.0.1,127.0.0.1,MQTT,222,51249,1883,Publish Message (id=5) [university/building2/floor3/deposit],"{""unit"": ""F"", ""long"": 76, ""description"": ""Room Temperature"", ""lat"": 49, ""range"": [9, 52], ""type"": ""temperature""}"
479,205.424190385,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=5),
480,205.488389262,10.0.2.15,91.121.93.94,MQTT,214,46495,1883,Publish Message (id=3) [university/building2/area0/temperature],"{""unit"": ""K"", ""long"": 72, ""description"": ""Room Temperature"", ""lat"": 89, ""range"": [9, 53], ""type"": ""temperature""}"
481,205.498343411,10.0.2.15,91.121.93.94,MQTT,194,45357,1883,Publish Message [metaverse/department2],"{""unit"": ""K"", ""long"": 86, ""description"": ""Room Temperature"", ""lat"": 81, ""range"": [2, 46], ""type"": ""temperature""}"
482,205.507215083,10.0.2.15,91.121.93.94,MQTT,198,56513,1883,Publish Message (id=5) [factory/building2/area0],"{""unit"": ""C"", ""long"": 41, ""description"": ""Room Temperature"", ""lat"": 41, ""range"": [2, 35], ""type"": ""temperature""}"
483,205.514340305,91.121.93.94,10.0.2.15,MQTT,213,1883,35239,Publish Message (id=11) [university/building2/area0/temperature],"{""unit"": ""K"", ""long"": 72, ""description"": ""Room Temperature"", ""lat"": 89, ""range"": [9, 53], ""type"": ""temperature""}"
484,205.514383869,91.121.93.94,10.0.2.15,MQTT,211,1883,43133,Publish Message [university/building2/area0/temperature],"{""unit"": ""K"", ""long"": 72, ""description"": ""Room Temperature"", ""lat"": 89, ""range"": [9, 53], ""type"": ""temperature""}"
485,205.515127071,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=11),
486,205.522270378,91.121.93.94,10.0.2.15,MQTT,62,1883,46495,Publish Ack (id=3),
487,205.530805538,91.121.93.94,10.0.2.15,MQTT,194,1883,35239,Publish Message [metaverse/department2],"{""unit"": ""K"", ""long"": 86, ""description"": ""Room Temperature"", ""lat"": 81, ""range"": [2, 46], ""type"": ""temperature""}"
488,205.540225453,91.121.93.94,10.0.2.15,MQTT,62,1883,56513,Publish Received (id=5),
489,205.641546038,10.0.2.15,91.121.93.94,MQTT,200,47383,1883,Publish Message (id=4) [metaverse/room1/section2],"{""unit"": ""K"", ""long"": 89, ""description"": ""Room Temperature"", ""lat"": 91, ""range"": [1, 38], ""type"": ""temperature""}"
490,205.682534516,91.121.93.94,10.0.2.15,MQTT,199,1883,35239,Publish Message (id=12) [metaverse/room1/section2],"{""unit"": ""K"", ""long"": 89, ""description"": ""Room Temperature"", ""lat"": 91, ""range"": [1, 38], ""type"": ""temperature""}"
491,205.68291233,91.121.93.94,10.0.2.15,MQTT,62,1883,47383,Publish Ack (id=4),
492,205.683286863,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=12),
493,205.887300965,127.0.0.1,127.0.0.1,MQTT,105,47681,1883,Publish Message [factory/facility2/floor3/humidity],
494,206.026496362,10.0.2.15,3.65.137.17,MQTT,211,41083,1883,Publish Message (id=13) [metaverse/department2/floor3/deposit],"{""unit"": ""C"", ""long"": 87, ""description"": ""Room Temperature"", ""lat"": 93, ""range"": [7, 39], ""type"": ""temperature""}"
495,206.049552309,3.65.137.17,10.0.2.15,MQTT,62,1883,41083,Publish Ack (id=13),
496,206.148501865,127.0.0.1,127.0.0.1,MQTT,214,47681,1883,Publish Message (id=2) [metaverse/department2/area0],"{""unit"": ""C"", ""long"": 83, ""description"": ""Room Temperature"", ""lat"": 98, ""range"": [6, 47], ""type"": ""temperature""}"
497,206.14881607,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=2),
498,206.399833023,10.0.2.15,91.121.93.94,MQTT,194,46495,1883,Publish Message (id=4) [hospital/facility2],"{""unit"": ""C"", ""long"": 60, ""description"": ""Room Temperature"", ""lat"": 87, ""range"": [5, 48], ""type"": ""temperature""}"
499,206.42717048,91.121.93.94,10.0.2.15,MQTT,62,1883,46495,Publish Ack (id=4),
500,206.594358143,10.0.2.15,91.121.93.94,MQTT,216,46495,1883,Publish Message [factory/facility2/section2/hydraulic_valve],"{""unit"": ""C"", ""long"": 54, ""description"": ""Room Temperature"", ""lat"": 57, ""range"": [4, 51], ""type"": ""temperature""}"
501,206.600208821,127.0.0.1,127.0.0.1,MQTT,211,38975,1883,Publish Message (id=10) [factory/facility2/floor3],"{""unit"": ""C"", ""long"": 58, ""description"": ""Room Temperature"", ""lat"": 88, ""range"": [3, 54], ""type"": ""temperature""}"
502,206.600614172,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Received (id=10),
503,206.655883757,10.0.2.15,3.65.137.17,MQTT,206,41083,1883,Publish Message (id=14) [metaverse/facility2/room6/light],"{""unit"": ""F"", ""long"": 89, ""description"": ""Room Temperature"", ""lat"": 61, ""range"": [0, 53], ""type"": ""temperature""}"
504,206.678618663,3.65.137.17,10.0.2.15,MQTT,62,1883,41083,Publish Received (id=14),
505,206.766945231,10.0.2.15,3.65.137.17,MQTT,198,41083,1883,Publish Message (id=15) [university/department2],"{""unit"": ""C"", ""long"": 95, ""description"": ""Room Temperature"", ""lat"": 41, ""range"": [10, 35], ""type"": ""temperature""}"
506,206.785615396,3.65.137.17,10.0.2.15,MQTT,62,1883,41083,Publish Received (id=15),
507,206.838630214,10.0.2.15,91.121.93.94,MQTT,195,45357,1883,Publish Message (id=3) [hospital/department2],"{""unit"": ""C"", ""long"": 86, ""description"": ""Room Temperature"", ""lat"": 49, ""range"": [2, 38], ""type"": ""temperature""}"
508,206.871541969,91.121.93.94,10.0.2.15,MQTT,62,1883,45357,Publish Received (id=3),
509,206.933946472,10.0.2.15,91.121.93.94,MQTT,206,56513,1883,Publish Message [factory/building2/room6/pollution],"{""unit"": ""C"", ""long"": 87, ""description"": ""Room Temperature"", ""lat"": 54, ""range"": [9, 54], ""type"": ""temperature""}"
510,206.972865184,127.0.0.1,127.0.0.1,MQTT,212,57679,1883,Publish Message (id=12) [metaverse/facility2/room6],"{""unit"": ""C"", ""long"": 60, ""description"": ""Room Temperature"", ""lat"": 98, ""range"": [3, 35], ""type"": ""temperature""}"
511,206.973005964,127.0.0.1,127.0.0.1,MQTT,72,1883,57679,Publish Received (id=12),
512,207.14564394,127.0.0.1,127.0.0.1,MQTT,108,51249,1883,Publish Message [factory/building2/section2/pollution],
513,207.203182941,10.0.2.15,91.121.93.94,MQTT,214,47383,1883,Publish Message (id=5) [factory/room1/section2/hydraulic_valve],"{""unit"": ""F"", ""long"": 53, ""description"": ""Room Temperature"", ""lat"": 64, ""range"": [8, 50], ""type"": ""temperature""}"
514,207.227398706,127.0.0.1,127.0.0.1,MQTT,98,57679,1883,Publish Message [hospital/department2/room6],
515,207.234979906,91.121.93.94,10.0.2.15,MQTT,62,1883,47383,Publish Received (id=5),
516,207.253302959,10.0.2.15,52.29.173.150,MQTT,203,36665,1883,Publish Message (id=7) [metaverse/department2/room6],"{""unit"": ""C"", ""long"": 75, ""description"": ""Room Temperature"", ""lat"": 78, ""range"": [7, 59], ""type"": ""temperature""}"
517,207.27310735,52.29.173.150,10.0.2.15,MQTT,62,1883,36665,Publish Ack (id=7),
518,207.35054851,127.0.0.1,127.0.0.1,MQTT,208,38975,1883,Publish Message (id=11) [hospital/room1/floor3],"{""unit"": ""K"", ""long"": 99, ""description"": ""Room Temperature"", ""lat"": 89, ""range"": [0, 60], ""type"": ""temperature""}"
519,207.350796338,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Received (id=11),
520,207.691069838,10.0.2.15,91.121.93.94,MQTT,215,47383,1883,Publish Message (id=6) [hospital/facility2/floor3/temperature],"{""unit"": ""F"", ""long"": 87, ""description"": ""Room Temperature"", ""lat"": 100, ""range"": [10, 54], ""type"": ""temperature""}"
521,207.751127697,127.0.0.1,127.0.0.1,MQTT,109,47681,1883,Publish Message (id=3) [hospital/department2/area0/humidity],
522,207.751613006,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Ack (id=3),
523,207.883987885,10.0.2.15,91.121.93.94,MQTT,207,45357,1883,Publish Message (id=4) [hospital/room1/room6/temperature],"{""unit"": ""C"", ""long"": 86, ""description"": ""Room Temperature"", ""lat"": 41, ""range"": [1, 34], ""type"": ""temperature""}"
524,207.902043323,91.121.93.94,10.0.2.15,MQTT,62,1883,47383,Publish Ack (id=6),
525,207.929812831,91.121.93.94,10.0.2.15,MQTT,62,1883,45357,Publish Ack (id=4),
526,207.989712336,127.0.0.1,127.0.0.1,MQTT,93,38975,1883,Publish Message (id=12) [metaverse/building2],
527,207.989836017,127.0.0.1,127.0.0.1,MQTT,72,1883,38975,Publish Ack (id=12),
528,208.127317753,10.0.2.15,91.121.93.94,MQTT,195,46495,1883,Publish Message (id=6) [factory/department2],"{""unit"": ""F"", ""long"": 92, ""description"": ""Room Temperature"", ""lat"": 99, ""range"": [5, 49], ""type"": ""temperature""}"
529,208.162965696,91.121.93.94,10.0.2.15,MQTT,62,1883,46495,Publish Ack (id=6),
530,208.204224246,10.0.2.15,91.121.93.94,MQTT,210,56513,1883,Publish Message [factory/department2/section2/humidity],"{""unit"": ""C"", ""long"": 48, ""description"": ""Room Temperature"", ""lat"": 91, ""range"": [0, 37], ""type"": ""temperature""}"
531,208.212395481,10.0.2.15,91.121.93.94,MQTT,204,56513,1883,Publish Message (id=8) [university/building2/section2],"{""unit"": ""F"", ""long"": 86, ""description"": ""Room Temperature"", ""lat"": 60, ""range"": [2, 39], ""type"": ""temperature""}"
532,208.248384366,91.121.93.94,10.0.2.15,MQTT,62,1883,56513,Publish Received (id=8),
533,208.299440639,127.0.0.1,127.0.0.1,MQTT,201,51249,1883,Publish Message (id=7) [hospital/room1],"{""unit"": ""K"", ""long"": 78, ""description"": ""Room Temperature"", ""lat"": 45, ""range"": [9, 38], ""type"": ""temperature""}"
534,208.299539868,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Ack (id=7),
535,208.355084672,127.0.0.1,127.0.0.1,MQTT,213,51249,1883,Publish Message (id=8) [factory/department2/floor3],"{""unit"": ""F"", ""long"": 71, ""description"": ""Room Temperature"", ""lat"": 44, ""range"": [2, 32], ""type"": ""temperature""}"
536,208.355246884,127.0.0.1,127.0.0.1,MQTT,72,1883,51249,Publish Received (id=8),
537,208.362746867,127.0.0.1,127.0.0.1,MQTT,197,47681,1883,Publish Message [factory/room1],"{""unit"": ""K"", ""long"": 56, ""description"": ""Room Temperature"", ""lat"": 55, ""range"": [1, 51], ""type"": ""temperature""}"
538,208.376678915,10.0.2.15,91.121.93.94,MQTT,200,56513,1883,Publish Message [university/facility2/floor3],"{""unit"": ""K"", ""long"": 86, ""description"": ""Room Temperature"", ""lat"": 65, ""range"": [2, 37], ""type"": ""temperature""}"
539,208.409824204,91.121.93.94,10.0.2.15,MQTT,200,1883,35239,Publish Message [university/facility2/floor3],"{""unit"": ""K"", ""long"": 86, ""description"": ""Room Temperature"", ""lat"": 65, ""range"": [2, 37], ""type"": ""temperature""}"
540,208.409872298,91.121.93.94,10.0.2.15,MQTT,200,1883,43133,Publish Message [university/facility2/floor3],"{""unit"": ""K"", ""long"": 86, ""description"": ""Room Temperature"", ""lat"": 65, ""range"": [2, 37], ""type"": ""temperature""}"
541,208.572128889,10.0.2.15,3.65.137.17,MQTT,199,41083,1883,Publish Message [university/building2/room6],"{""unit"": ""C"", ""long"": 70, ""description"": ""Room Temperature"", ""lat"": 54, ""range"": [4, 54], ""type"": ""temperature""}"
542,208.648358463,10.0.2.15,91.121.93.94,MQTT,79,56513,1883,Publish Message (id=10) [factory/building2],
543,208.681870838,91.121.93.94,10.0.2.15,MQTT,62,1883,56513,Publish Received (id=10),
544,208.781968438,10.0.2.15,91.121.93.94,MQTT,193,47383,1883,Publish Message [metaverse/facility2],"{""unit"": ""F"", ""long"": 92, ""description"": ""Room Temperature"", ""lat"": 88, ""range"": [6, 39], ""type"": ""temperature""}"
545,208.809780553,91.121.93.94,10.0.2.15,MQTT,192,1883,35239,Publish Message [metaverse/facility2],"{""unit"": ""F"", ""long"": 92, ""description"": ""Room Temperature"", ""lat"": 88, ""range"": [6, 39], ""type"": ""temperature""}"
546,208.977933489,10.0.2.15,91.121.93.94,MQTT,198,47383,1883,Publish Message [hospital/building2/room6],"{""unit"": ""F"", ""long"": 78, ""description"": ""Room Temperature"", ""lat"": 88, ""range"": [8, 48], ""type"": ""temperature""}"
547,209.048383907,10.0.2.15,52.29.173.150,MQTT,212,36665,1883,Publish Message [factory/department2/section2/pollution],"{""unit"": ""K"", ""long"": 49, ""description"": ""Room Temperature"", ""lat"": 93, ""range"": [9, 48], ""type"": ""temperature""}"
548,209.068735619,10.0.2.15,91.121.93.94,MQTT,197,45357,1883,Publish Message (id=5) [university/room1/room6],"{""unit"": ""C"", ""long"": 57, ""description"": ""Room Temperature"", ""lat"": 51, ""range"": [3, 46], ""type"": ""temperature""}"
549,209.101996385,91.121.93.94,10.0.2.15,MQTT,62,1883,45357,Publish Received (id=5),
550,209.167301436,127.0.0.1,127.0.0.1,MQTT,214,47681,1883,Publish Message (id=5) [metaverse/room1/room6/light],"{""unit"": ""F"", ""long"": 69, ""description"": ""Room Temperature"", ""lat"": 96, ""range"": [7, 53], ""type"": ""temperature""}"
551,209.167626739,127.0.0.1,127.0.0.1,MQTT,72,1883,47681,Publish Received (id=5),
552,209.190150658,127.0.0.1,127.0.0.1,MQTT,213,57679,1883,Publish Message [metaverse/facility2/section2],"{""unit"": ""C"", ""long"": 41, ""description"": ""Room Temperature"", ""lat"": 58, ""range"": [2, 43], ""type"": ""temperature""}"
